cardName,cardNumber,cardRarity,cardSubType,cleanName,finishType,marketPrice,setEra,setName,source_file,stage,supertype
Cynthia's Garchomp ex - 215/182,215/182,Ultra Rare,Fighting,Garchomp,Holofoil,4.77,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Team Rocket's Nidoking ex - 216/182,216/182,Ultra Rare,Darkness,Nidoking,Holofoil,4.5,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Team Rocket's Crobat ex - 217/182,217/182,Ultra Rare,Darkness,Crobat,Holofoil,2.86,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Arven's Mabosstiff ex - 218/182,218/182,Ultra Rare,Darkness,Mabosstiff,Holofoil,1.7,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 1,Pokemon
Team Rocket's Persian ex - 219/182,219/182,Ultra Rare,Colorless,Persian,Holofoil,3.64,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 1,Pokemon
Emcee's Hype - 220/182,220/182,Ultra Rare,Trainer - Supporter,Emcee,Holofoil,2.35,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Ethan's Adventure - 221/182,221/182,Ultra Rare,Trainer - Supporter,Ethan,Holofoil,3.75,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Judge - 222/182,222/182,Ultra Rare,Trainer - Supporter,Judge,Holofoil,3.62,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Archer - 223/182,223/182,Ultra Rare,Trainer - Supporter,Archer,Holofoil,5.82,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Ariana - 224/182,224/182,Ultra Rare,Trainer - Supporter,Ariana,Holofoil,6.18,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Giovanni - 225/182,225/182,Ultra Rare,Trainer - Supporter,Giovanni,Holofoil,10.36,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Petrel - 226/182,226/182,Ultra Rare,Trainer - Supporter,Petrel,Holofoil,13.69,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Proton - 227/182,227/182,Ultra Rare,Trainer - Supporter,Proton,Holofoil,5.69,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Yanmega ex - 228/182,228/182,Special Illustration Rare,Grass,Yanmega,Holofoil,22.42,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 1,Pokemon
Team Rocket's Moltres ex - 229/182,229/182,Special Illustration Rare,Fire,Moltres,Holofoil,97.19,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Basic,Pokemon
Ethan's Ho-Oh ex - 230/182,230/182,Special Illustration Rare,Fire,Ho-Oh,Holofoil,170.47,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Basic,Pokemon
Team Rocket's Mewtwo ex - 231/182,231/182,Special Illustration Rare,Psychic,Mewtwo,Holofoil,535.93,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Basic,Pokemon
Cynthia's Garchomp ex - 232/182,232/182,Special Illustration Rare,Fighting,Garchomp,Holofoil,235.89,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Team Rocket's Nidoking ex - 233/182,233/182,Special Illustration Rare,Darkness,Nidoking,Holofoil,103.03,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Team Rocket's Crobat ex - 234/182,234/182,Special Illustration Rare,Darkness,Crobat,Holofoil,69.15,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Arven's Mabosstiff ex - 235/182,235/182,Special Illustration Rare,Darkness,Mabosstiff,Holofoil,31.72,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 1,Pokemon
Ethan's Adventure - 236/182,236/182,Special Illustration Rare,Trainer - Supporter,Ethan,Holofoil,40.94,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Ariana - 237/182,237/182,Special Illustration Rare,Trainer - Supporter,Ariana,Holofoil,26.94,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Team Rocket's Giovanni - 238/182,238/182,Special Illustration Rare,Trainer - Supporter,Giovanni,Holofoil,34.19,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Ethan's Ho-Oh ex - 239/182,239/182,Hyper Rare,Fire,Ho-Oh,Holofoil,28.57,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Basic,Pokemon
Team Rocket's Mewtwo ex - 240/182,240/182,Hyper Rare,Psychic,Mewtwo,Holofoil,62.95,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Basic,Pokemon
Cynthia's Garchomp ex - 241/182,241/182,Hyper Rare,Fighting,Garchomp,Holofoil,33.33,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Team Rocket's Crobat ex - 242/182,242/182,Hyper Rare,Darkness,Crobat,Holofoil,16.53,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,Stage 2,Pokemon
Jamming Tower,243/182,Hyper Rare,Trainer - Stadium,,Holofoil,12.29,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Levincia,244/182,Hyper Rare,Trainer - Stadium,,Holofoil,10.22,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,Trainer
Destined Rivals Single Pack Blister [Eevee],,,,,Normal,12.52,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals Single Pack Blister [Zarude],,,,,Normal,10.28,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals Build & Battle Box Display,,,,,Normal,484.84,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals Sleeved Booster Pack Art Bundle [Set of 4],,,,,Normal,41.68,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals 3 Pack Blister [Set of 2],,,,,Normal,66.56,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals Booster Pack Art Bundle [Set of 4],,,,,Normal,39.13,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Destined Rivals Fun Pack,,,,,Normal,4.42,Scarlet & Violet,Destined Rivals,sv10_destined_rivals_cleaned.csv,,unknown
Black Bolt  Binder Collection Case,,,,,,,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Binder Collection,,,,,Normal,54.11,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Booster Bundle,,,,,Normal,63.85,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Booster Bundle Case,,,,,Normal,1666.67,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Booster Bundle Display,,,,,Normal,907.5,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Booster Pack,,,,,Normal,11.12,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Garbodor & Amoonguss],,,,,Normal,20.85,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Chandelure & Zorua],,,,,Normal,23.65,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Krookodile & Excadrill],,,,,Normal,20.53,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Volcarona & Emolga],,,,,Normal,18.38,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Lilligant & Whimsicot],,,,,Normal,21.18,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Mienshao & Klinklang],,,,,Normal,17.55,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Alomomola & Axew],,,,,Normal,19.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin [Elektross & Galvantula],,,,,Normal,18.96,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin Display,,,,,Normal,173.11,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Mini Tin Display Case,,,,,Normal,606.51,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Poster Collection,,,,,Normal,34.97,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Poster Collection Case,,,,,Normal,189.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Tech Sticker Collection,,,,,Normal,32.66,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Unova Victini Illustration Collection,,,,,Normal,55.73,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Elite Trainer Box,,,,,Normal,119.81,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Pokemon Center Elite Trainer Box (Exclusive),,,,,Normal,279.7,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Elite Trainer Box Case,,,,,Normal,1190.93,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Black Bolt Pokemon Center Elite Trainer Box (Exclusive) Case,,,,,,,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,,unknown
Klink,061/086,Common,Metal,Klink,Normal,0.02,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Klink,061/086,Common,Metal,Klink,Reverse Holofoil,0.14,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Klang,062/086,Common,Metal,Klang,Reverse Holofoil,0.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klang,062/086,Common,Metal,Klang,Normal,0.02,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klinklang,063/086,Rare,Metal,Klinklang,Reverse Holofoil,0.18,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Klinklang,063/086,Rare,Metal,Klinklang,Holofoil,0.16,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Rufflet,077/086,Common,Colorless,Rufflet,Reverse Holofoil,0.19,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Rufflet,077/086,Common,Colorless,Rufflet,Normal,0.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Braviary,078/086,Uncommon,Colorless,Braviary,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Braviary,078/086,Uncommon,Colorless,Braviary,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klink - 139/086,139/086,Illustration Rare,Metal,Klink,Holofoil,5.28,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Klang - 140/086,140/086,Illustration Rare,Metal,Klang,Holofoil,4.87,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klinklang - 141/086,141/086,Illustration Rare,Metal,Klinklang,Holofoil,22.57,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Rufflet - 154/086,154/086,Illustration Rare,Colorless,Rufflet,Holofoil,5.98,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Braviary - 155/086,155/086,Illustration Rare,Colorless,Braviary,Holofoil,7.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klink (Master Ball Pattern),061/086,Common,Metal,Klink (Master Ball Pattern),Holofoil,1.57,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Klang (Master Ball Pattern),062/086,Common,Metal,Klang (Master Ball Pattern),Holofoil,9.59,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klinklang (Master Ball Pattern),063/086,Rare,Metal,Klinklang (Master Ball Pattern),Holofoil,9.98,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Rufflet (Master Ball Pattern),077/086,Common,Colorless,Rufflet (Master Ball Pattern),Holofoil,2.27,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Braviary (Master Ball Pattern),078/086,Uncommon,Colorless,Braviary (Master Ball Pattern),Holofoil,8.32,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klink (Poke Ball Pattern),061/086,Common,Metal,Klink (Poke Ball Pattern),Holofoil,0.25,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Klang (Poke Ball Pattern),062/086,Common,Metal,Klang (Poke Ball Pattern),Holofoil,0.34,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Klinklang (Poke Ball Pattern),063/086,Rare,Metal,Klinklang (Poke Ball Pattern),Holofoil,0.51,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Rufflet (Poke Ball Pattern),077/086,Common,Colorless,Rufflet (Poke Ball Pattern),Holofoil,0.37,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Braviary (Poke Ball Pattern),078/086,Uncommon,Colorless,Braviary (Poke Ball Pattern),Holofoil,0.48,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Snivy,001/086,Common,Grass,Snivy,Holofoil,0.14,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Snivy,001/086,Common,Grass,Snivy,Normal,0.05,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Snivy,001/086,Common,Grass,Snivy,Reverse Holofoil,0.11,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Servine,002/086,Common,Grass,Servine,Normal,0.08,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Servine,002/086,Common,Grass,Servine,Reverse Holofoil,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Serperior ex,003/086,Double Rare,Grass,Serperior,Holofoil,0.53,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Pansage,004/086,Common,Grass,Pansage,Reverse Holofoil,0.12,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Pansage,004/086,Common,Grass,Pansage,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Simisage,005/086,Uncommon,Grass,Simisage,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Simisage,005/086,Uncommon,Grass,Simisage,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Petilil,006/086,Common,Grass,Petilil,Normal,0.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Petilil,006/086,Common,Grass,Petilil,Reverse Holofoil,0.11,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Lilligant,007/086,Uncommon,Grass,Lilligant,Normal,0.08,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Lilligant,007/086,Uncommon,Grass,Lilligant,Reverse Holofoil,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Maractus,008/086,Common,Grass,Maractus,Reverse Holofoil,0.11,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Maractus,008/086,Common,Grass,Maractus,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Karrablast,009/086,Common,Grass,Karrablast,Normal,0.06,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Karrablast,009/086,Common,Grass,Karrablast,Reverse Holofoil,0.13,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Foongus,010/086,Common,Grass,Foongus,Normal,0.07,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Foongus,010/086,Common,Grass,Foongus,Reverse Holofoil,0.14,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Amoonguss,011/086,Uncommon,Grass,Amoonguss,Reverse Holofoil,0.25,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Amoonguss,011/086,Uncommon,Grass,Amoonguss,Normal,0.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Victini,012/086,Rare,Fire,Victini,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Victini,012/086,Rare,Fire,Victini,Holofoil,0.15,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Darumaka,013/086,Common,Fire,Darumaka,Reverse Holofoil,0.13,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Darumaka,013/086,Common,Fire,Darumaka,Normal,0.05,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Darmanitan,014/086,Uncommon,Fire,Darmanitan,Reverse Holofoil,0.16,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Darmanitan,014/086,Uncommon,Fire,Darmanitan,Normal,0.02,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Larvesta,015/086,Common,Fire,Larvesta,Normal,0.12,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Larvesta,015/086,Common,Fire,Larvesta,Reverse Holofoil,0.16,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Volcarona,016/086,Rare,Fire,Volcarona,Holofoil,0.13,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Volcarona,016/086,Rare,Fire,Volcarona,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Panpour,017/086,Common,Water,Panpour,Reverse Holofoil,0.15,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Panpour,017/086,Common,Water,Panpour,Normal,0.05,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Simipour,018/086,Uncommon,Water,Simipour,Reverse Holofoil,0.18,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Simipour,018/086,Uncommon,Water,Simipour,Normal,0.03,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Tympole,019/086,Common,Water,Tympole,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Tympole,019/086,Common,Water,Tympole,Normal,0.09,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Palpitoad,020/086,Common,Water,Palpitoad,Reverse Holofoil,0.15,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Palpitoad,020/086,Common,Water,Palpitoad,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Seismitoad,021/086,Uncommon,Water,Seismitoad,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Seismitoad,021/086,Uncommon,Water,Seismitoad,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Tirtouga,022/086,Uncommon,Water,Tirtouga,Reverse Holofoil,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Tirtouga,022/086,Uncommon,Water,Tirtouga,Normal,0.07,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Carracosta,023/086,Rare,Water,Carracosta,Reverse Holofoil,0.21,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Carracosta,023/086,Rare,Water,Carracosta,Holofoil,0.14,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Alomomola,024/086,Uncommon,Water,Alomomola,Reverse Holofoil,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Alomomola,024/086,Uncommon,Water,Alomomola,Normal,0.07,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Cubchoo,025/086,Common,Water,Cubchoo,Normal,0.06,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Cubchoo,025/086,Common,Water,Cubchoo,Reverse Holofoil,0.19,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Beartic,026/086,Rare,Water,Beartic,Reverse Holofoil,0.23,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Beartic,026/086,Rare,Water,Beartic,Holofoil,0.16,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Cryogonal,027/086,Uncommon,Water,Cryogonal,Reverse Holofoil,0.18,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Cryogonal,027/086,Uncommon,Water,Cryogonal,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Kyurem ex,028/086,Double Rare,Water,Kyurem,Holofoil,0.52,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Emolga,029/086,Common,Lightning,Emolga,Reverse Holofoil,0.14,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Emolga,029/086,Common,Lightning,Emolga,Normal,0.04,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Tynamo,030/086,Common,Lightning,Tynamo,Reverse Holofoil,0.23,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Tynamo,030/086,Common,Lightning,Tynamo,Normal,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Eelektrik,031/086,Uncommon,Lightning,Eelektrik,Normal,0.19,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Eelektrik,031/086,Uncommon,Lightning,Eelektrik,Reverse Holofoil,0.28,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Eelektross,032/086,Uncommon,Lightning,Eelektross,Normal,0.05,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Eelektross,032/086,Uncommon,Lightning,Eelektross,Reverse Holofoil,0.2,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 2,Pokemon
Thundurus,033/086,Rare,Lightning,Thundurus,Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Thundurus,033/086,Rare,Lightning,Thundurus,Reverse Holofoil,0.18,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Zekrom ex,034/086,Double Rare,Lightning,Zekrom,Holofoil,0.65,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Munna,035/086,Common,Psychic,Munna,Reverse Holofoil,0.12,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Munna,035/086,Common,Psychic,Munna,Normal,0.05,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Musharna,036/086,Uncommon,Psychic,Musharna,Reverse Holofoil,0.17,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Musharna,036/086,Uncommon,Psychic,Musharna,Normal,0.03,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Stage 1,Pokemon
Solosis,037/086,Common,Psychic,Solosis,Reverse Holofoil,0.12,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
Solosis,037/086,Common,Psychic,Solosis,Normal,0.06,Scarlet & Violet,Black Bolt,sv_black_bolt_cleaned.csv,Basic,Pokemon
