cardName,cardNumber,cardRarity,cardSubType,cleanName,finishType,marketPrice,setEra,setName,source_file,stage,supertype,patternType,tagName,isLegendary,isMythical,isStarter,isEeveelution,isMascot,isWaifuTrainer
Night Stretcher,061/064,Uncommon,Trainer - Item,,Normal,0.33,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Poke Vital A,062/064,ACE SPEC Rare,Trainer - Item,,Holofoil,0.47,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Powerglass - 063/064,063/064,Uncommon,Trainer - Pokemon Tool,,Normal,0.14,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Powerglass - 063/064,063/064,Uncommon,Trainer - Pokemon Tool,,Reverse Holofoil,0.26,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Xerosic's Machinations - 064/064,064/064,Uncommon,Trainer - Supporter,Xerosic,Reverse Holofoil,0.25,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Xerosic,False,False,False,False,False,False
Xerosic's Machinations - 064/064,064/064,Uncommon,Trainer - Supporter,Xerosic,Normal,0.14,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Xerosic,False,False,False,False,False,False
Tapu Bulu - 065/064,065/064,Illustration Rare,Grass,Tapu Bulu,Holofoil,7.34,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Tapu Bulu,True,False,False,False,False,False
Houndoom - 066/064,066/064,Illustration Rare,Fire,Houndoom,Holofoil,42.6,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Houndoom,False,False,False,False,False,False
Horsea - 067/064,067/064,Illustration Rare,Water,Horsea,Holofoil,47.14,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Horsea,False,False,False,False,False,False
Duskull - 068/064,068/064,Illustration Rare,Psychic,Duskull,Holofoil,52.49,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Duskull,False,False,False,False,False,False
Dusclops - 069/064,069/064,Illustration Rare,Psychic,Dusclops,Holofoil,48.26,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Dusclops,False,False,False,False,False,False
Dusknoir - 070/064,070/064,Illustration Rare,Psychic,Dusknoir,Holofoil,34.47,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 2,Pokemon,none,Dusknoir,False,False,False,False,False,False
Cresselia - 071/064,071/064,Illustration Rare,Psychic,Cresselia,Holofoil,23.81,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Cresselia,False,False,False,False,False,False
Munkidori,072/064,Illustration Rare,Psychic,Munkidori,Holofoil,39.43,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Munkidori,True,False,False,False,False,False
Fezandipiti,073/064,Illustration Rare,Psychic,Fezandipiti,Holofoil,8.6,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Fezandipiti,True,False,False,False,False,False
Okidogi,074/064,Illustration Rare,Fighting,Okidogi,Holofoil,15.88,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Okidogi,True,False,False,False,False,False
Zorua - 075/064,075/064,Illustration Rare,Darkness,Zorua,Holofoil,18.96,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Zorua,False,False,False,False,False,False
Cufant - 076/064,076/064,Illustration Rare,Metal,Cufant,Holofoil,11.52,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Cufant,False,False,False,False,False,False
Fraxure - 077/064,077/064,Illustration Rare,Dragon,Fraxure,Holofoil,11.42,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Fraxure,False,False,False,False,False,False
Persian - 078/064,078/064,Illustration Rare,Colorless,Persian,Holofoil,57.88,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Persian,False,False,False,False,False,False
Bewear - 079/064,079/064,Illustration Rare,Colorless,Bewear,Holofoil,33.3,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Bewear,False,False,False,False,False,False
Kingdra ex - 080/064,080/064,Ultra Rare,Water,Kingdra,Holofoil,3.37,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 2,Pokemon,none,Kingdra,False,False,False,False,False,False
Revavroom ex - 081/064,081/064,Ultra Rare,Lightning,Revavroom,Holofoil,1.61,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Stage 1,Pokemon,none,Revavroom,False,False,False,False,False,False
Okidogi ex - 082/064,082/064,Ultra Rare,Darkness,Okidogi,Holofoil,3.4,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Okidogi,True,False,False,False,False,False
Munkidori ex - 083/064,083/064,Ultra Rare,Darkness,Munkidori,Holofoil,2.27,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Munkidori,True,False,False,False,False,False
Fezandipiti ex - 084/064,084/064,Ultra Rare,Darkness,Fezandipiti,Holofoil,12.68,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Fezandipiti,True,False,False,False,False,False
Pecharunt ex - 085/064,085/064,Ultra Rare,Darkness,Pecharunt,Holofoil,7.1,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Pecharunt,False,True,False,False,False,False
Cassiopeia - 086/064,086/064,Ultra Rare,Trainer - Supporter,Cassiopeia,Holofoil,3.59,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Cassiopeia,False,False,False,False,False,False
Colress's Tenacity - 087/064,087/064,Ultra Rare,Trainer - Supporter,Colress,Holofoil,5.96,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Colress,False,False,False,False,False,False
Janine's Secret Art - 088/064,088/064,Ultra Rare,Trainer - Supporter,Janine,Holofoil,6.39,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Janine,False,False,False,False,False,False
Xerosic's Machinations - 089/064,089/064,Ultra Rare,Trainer - Supporter,Xerosic,Holofoil,13.28,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Xerosic,False,False,False,False,False,False
Okidogi ex - 090/064,090/064,Special Illustration Rare,Darkness,Okidogi,Holofoil,20.51,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Okidogi,True,False,False,False,False,False
Munkidori ex - 091/064,091/064,Special Illustration Rare,Darkness,Munkidori,Holofoil,15.46,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Munkidori,True,False,False,False,False,False
Fezandipiti ex - 092/064,092/064,Special Illustration Rare,Darkness,Fezandipiti,Holofoil,46.51,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Fezandipiti,True,False,False,False,False,False
Pecharunt ex - 093/064,093/064,Special Illustration Rare,Darkness,Pecharunt,Holofoil,24.23,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Pecharunt,False,True,False,False,False,False
Cassiopeia - 094/064,094/064,Special Illustration Rare,Trainer - Supporter,Cassiopeia,Holofoil,39.46,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,Cassiopeia,False,False,False,False,False,False
Pecharunt ex - 095/064,095/064,Hyper Rare,Darkness,Pecharunt,Holofoil,19.62,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,Basic,Pokemon,none,Pecharunt,False,True,False,False,False,False
Earthen Vessel,096/064,Hyper Rare,Trainer - Item,,Holofoil,19.73,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Powerglass - 097/064,097/064,Hyper Rare,Trainer - Pokemon Tool,,Holofoil,21.89,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Trainer,none,nan,False,False,False,False,False,False
Basic Darkness Energy,098/064,Hyper Rare,Basic Darkness Energy,,Holofoil,65.31,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Metal Energy,099/064,Hyper Rare,Basic Metal Energy,,Holofoil,29.32,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Lightning Energy,4,Common,Basic Energy,,Reverse Holofoil,0.31,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Darkness Energy (Reverse Holofoil),7,Common,Basic Energy,,Reverse Holofoil,0.36,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Grass Energy,1,Common,Basic Energy,,Reverse Holofoil,0.29,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Psychic Energy,5,Common,Basic Energy,,Reverse Holofoil,0.37,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Fighting Energy,6,Common,Basic Energy,,Reverse Holofoil,0.27,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Metal Energy (Reverse Holofoil),8,Common,Basic Energy,,Reverse Holofoil,0.31,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Fire Energy,2,Common,Basic Energy,,Reverse Holofoil,0.32,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Basic Water Energy,3,Common,Basic Energy,,Reverse Holofoil,0.3,Scarlet & Violet,Shrouded Fable,sv_shrouded_fable_cleaned.csv,,Energy,none,nan,False,False,False,False,False,False
Sewaddle,001/086,Common,Grass,Sewaddle,Reverse Holofoil,0.16,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Sewaddle,False,False,False,False,False,False
Sewaddle,001/086,Common,Grass,Sewaddle,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Sewaddle,False,False,False,False,False,False
Swadloon,002/086,Common,Grass,Swadloon,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Swadloon,False,False,False,False,False,False
Swadloon,002/086,Common,Grass,Swadloon,Reverse Holofoil,0.18,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Swadloon,False,False,False,False,False,False
Leavanny,003/086,Uncommon,Grass,Leavanny,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Leavanny,False,False,False,False,False,False
Leavanny,003/086,Uncommon,Grass,Leavanny,Reverse Holofoil,0.31,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Leavanny,False,False,False,False,False,False
Cottonee,004/086,Common,Grass,Cottonee,Reverse Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Cottonee,False,False,False,False,False,False
Cottonee,004/086,Common,Grass,Cottonee,Normal,0.1,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Cottonee,False,False,False,False,False,False
Whimsicott ex,005/086,Double Rare,Grass,Whimsicott,Holofoil,0.51,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Whimsicott,False,False,False,False,False,False
Deerling,006/086,Common,Grass,Deerling,Reverse Holofoil,0.17,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Deerling,False,False,False,False,False,False
Deerling,006/086,Common,Grass,Deerling,Normal,0.12,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Deerling,False,False,False,False,False,False
Sawsbuck,007/086,Uncommon,Grass,Sawsbuck,Normal,0.08,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Sawsbuck,False,False,False,False,False,False
Sawsbuck,007/086,Uncommon,Grass,Sawsbuck,Reverse Holofoil,0.24,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Sawsbuck,False,False,False,False,False,False
Shelmet,008/086,Common,Grass,Shelmet,Reverse Holofoil,0.1,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Shelmet,False,False,False,False,False,False
Shelmet,008/086,Common,Grass,Shelmet,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Shelmet,False,False,False,False,False,False
Accelgor,009/086,Uncommon,Grass,Accelgor,Normal,0.04,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Accelgor,False,False,False,False,False,False
Accelgor,009/086,Uncommon,Grass,Accelgor,Reverse Holofoil,0.16,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Accelgor,False,False,False,False,False,False
Virizion,010/086,Rare,Grass,Virizion,Holofoil,0.12,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Virizion,True,False,False,False,False,False
Virizion,010/086,Rare,Grass,Virizion,Reverse Holofoil,0.2,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Virizion,True,False,False,False,False,False
Tepig,011/086,Common,Fire,Tepig,Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Tepig,False,False,True,False,False,False
Tepig,011/086,Common,Fire,Tepig,Normal,0.12,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Tepig,False,False,True,False,False,False
Tepig,011/086,Common,Fire,Tepig,Reverse Holofoil,0.18,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Tepig,False,False,True,False,False,False
Pignite,012/086,Common,Fire,Pignite,Reverse Holofoil,0.15,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Pignite,False,False,True,False,False,False
Pignite,012/086,Common,Fire,Pignite,Normal,0.11,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Pignite,False,False,True,False,False,False
Emboar,013/086,Rare,Fire,Emboar,Reverse Holofoil,0.23,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Emboar,False,False,True,False,False,False
Emboar,013/086,Rare,Fire,Emboar,Holofoil,0.16,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Emboar,False,False,True,False,False,False
Pansear,014/086,Common,Fire,Pansear,Normal,0.04,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Pansear,False,False,False,False,False,False
Pansear,014/086,Common,Fire,Pansear,Reverse Holofoil,0.14,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Pansear,False,False,False,False,False,False
Simisear,015/086,Uncommon,Fire,Simisear,Reverse Holofoil,0.33,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Simisear,False,False,False,False,False,False
Simisear,015/086,Uncommon,Fire,Simisear,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Simisear,False,False,False,False,False,False
Heatmor,019/086,Uncommon,Fire,Heatmor,Reverse Holofoil,0.17,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Heatmor,False,False,False,False,False,False
Heatmor,019/086,Uncommon,Fire,Heatmor,Normal,0.04,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Heatmor,False,False,False,False,False,False
Reshiram ex,020/086,Double Rare,Fire,Reshiram,Holofoil,0.65,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Reshiram,True,False,False,False,False,False
Oshawott,021/086,Common,Water,Oshawott,Holofoil,0.34,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Oshawott,False,False,True,False,False,False
Oshawott,021/086,Common,Water,Oshawott,Normal,0.15,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Oshawott,False,False,True,False,False,False
Oshawott,021/086,Common,Water,Oshawott,Reverse Holofoil,0.19,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Oshawott,False,False,True,False,False,False
Dewott,022/086,Common,Water,Dewott,Normal,0.11,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Dewott,False,False,True,False,False,False
Dewott,022/086,Common,Water,Dewott,Reverse Holofoil,0.19,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Dewott,False,False,True,False,False,False
Samurott,023/086,Rare,Water,Samurott,Holofoil,0.22,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Samurott,False,False,True,False,False,False
Samurott,023/086,Rare,Water,Samurott,Reverse Holofoil,0.23,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Samurott,False,False,True,False,False,False
Basculin,024/086,Common,Water,Basculin,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Basculin,False,False,False,False,False,False
Basculin,024/086,Common,Water,Basculin,Reverse Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Basculin,False,False,False,False,False,False
Ducklett,025/086,Common,Water,Ducklett,Reverse Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Ducklett,False,False,False,False,False,False
Ducklett,025/086,Common,Water,Ducklett,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Ducklett,False,False,False,False,False,False
Swanna,026/086,Uncommon,Water,Swanna,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Swanna,False,False,False,False,False,False
Swanna,026/086,Uncommon,Water,Swanna,Reverse Holofoil,0.23,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Swanna,False,False,False,False,False,False
Vanillite,027/086,Common,Water,Vanillite,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Vanillite,False,False,False,False,False,False
Vanillite,027/086,Common,Water,Vanillite,Reverse Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Vanillite,False,False,False,False,False,False
Vanillish,028/086,Common,Water,Vanillish,Normal,0.08,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Vanillish,False,False,False,False,False,False
Vanillish,028/086,Common,Water,Vanillish,Reverse Holofoil,0.13,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Vanillish,False,False,False,False,False,False
Vanilluxe,029/086,Uncommon,Water,Vanilluxe,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Vanilluxe,False,False,False,False,False,False
Vanilluxe,029/086,Uncommon,Water,Vanilluxe,Reverse Holofoil,0.2,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 2,Pokemon,none,Vanilluxe,False,False,False,False,False,False
Keldeo ex,030/086,Double Rare,Water,Keldeo,Holofoil,0.51,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Keldeo,False,True,False,False,False,False
Blitzle,031/086,Common,Lightning,Blitzle,Reverse Holofoil,0.14,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Blitzle,False,False,False,False,False,False
Blitzle,031/086,Common,Lightning,Blitzle,Normal,0.05,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Blitzle,False,False,False,False,False,False
Zebstrika,032/086,Uncommon,Lightning,Zebstrika,Normal,0.03,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Zebstrika,False,False,False,False,False,False
Zebstrika,032/086,Uncommon,Lightning,Zebstrika,Reverse Holofoil,0.18,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Zebstrika,False,False,False,False,False,False
Joltik,033/086,Common,Lightning,Joltik,Reverse Holofoil,0.15,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Joltik,False,False,False,False,False,False
Joltik,033/086,Common,Lightning,Joltik,Normal,0.09,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Basic,Pokemon,none,Joltik,False,False,False,False,False,False
Galvantula,034/086,Uncommon,Lightning,Galvantula,Normal,0.07,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Galvantula,False,False,False,False,False,False
Galvantula,034/086,Uncommon,Lightning,Galvantula,Reverse Holofoil,0.17,Scarlet & Violet,White Flare,sv_white_flare_cleaned.csv,Stage 1,Pokemon,none,Galvantula,False,False,False,False,False,False
